0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
,,,0.8799200587706103,0.039167404122230486,0.027000811671507537,0.960457783478618,8.799668327793468,631.5828305069938,0.7721512805462082,6868490.1473081205,0.6983080816067623,0.7097510560293272,5.87202679239474,133446.40866055872,0.6432649114074512,3.153669191974637,0.4535303132535722,4.916858309448661,196606.4195976453,0.6753201307345122,0.0033664045811175047,9.601233021627106,353.69797133070614,0.623658337740887,1.0070610693834365,28.019695363020872,15.895674037791721,24.026329966928824,-11.8941830820623,0.13568045525329053,0.6254603346931376,-0.11780364332207649
,,,0.9255321020656841,0.027445356341454005,0.03630600938850578,0.9677179624074129,9.775079023117978,776.8811765920634,0.7844922084943613,7187543.733201938,0.6008845904404427,0.7503163133591034,6.368728300441313,135802.02314266388,0.6759530484605727,5.282256536493803,0.3032592421728908,5.199140238677307,184032.5886906526,0.6761970946143311,0.004795221969866371,10.940701968629057,285.2372968974329,0.7283641452597818,1.6657095132701183,31.24127583202774,16.0697026887361,26.3271558365767,-10.72450413852677,0.2658811848907663,0.6396503368716993,-0.337407244076125
,,,0.856350248947542,0.02579718190367038,0.03954813711931948,0.9572585964832859,7.6644719977381826,411.2818807281046,0.6519453996917767,7666127.277310368,0.7850764790105521,0.7480150693168229,5.109575419866336,116004.30631226588,0.7495554059858965,3.822045447348512,0.26749559403126955,5.4404268050802465,233213.4901223424,0.7594097555425675,0.0023847499580888637,5.82506773137691,361.12254231950607,0.7065928367097942,0.5190043601813739,30.82277783416178,15.979378724001828,18.18034323652499,-10.471152829909217,0.1641159869773438,0.7831220872110282,-0.2799574064754315
,,,0.8423633923040234,0.02147891286848796,0.02894242099187274,0.9786498538661713,6.335528964321933,674.2535649626999,0.7332608669495092,7624281.079369369,0.683212532355745,0.6552856635967167,7.49225724049058,155947.14476429194,0.7281896625445603,5.993555615352368,0.44701801588572554,5.744909651055099,215688.80719272973,0.6181936037469676,0.004558300034502747,4.159478511998369,275.8889188368654,0.7696527779152113,0.421568654534655,30.7583858267308,16.754235261819428,17.681657314596347,-9.120479041836191,0.19075928428531502,0.7430217490900624,-0.35548144669690884
,,,0.8911590914087792,0.023978353218385127,0.03399210870045706,0.9802019273865696,5.404916082915505,562.4720607373888,0.6364612043613562,7013878.309784731,0.7601765822483498,0.7044688709388097,5.956847220215682,120421.57726578318,0.6152046860131812,3.9540156847321306,0.37731259296959874,5.696513575910356,176987.35136895604,0.6247892558823043,0.0021739937905625806,5.690097261400052,332.61345930966297,0.6376224775610217,0.6122556928214273,29.737146333933445,15.615758016741964,16.42988047306764,-11.658800974598758,0.18192734901430505,0.6504268783191289,-0.029286372549824635
,,,0.8390498602294034,0.039469759343604645,0.03600215238562662,0.9866026503455034,5.103105687603516,837.4837524942818,0.6324279650446984,7375791.329324154,0.7319683687481153,0.7676490452853503,5.7363725521135684,153307.28023359267,0.6064175228763312,4.452137519933021,0.10204069777937119,5.5943941796134045,197295.8980261259,0.6052690208657988,0.0038327194883914823,11.305490043111222,242.93331163486744,0.7147182073462908,1.294688723286263,30.44489117225928,17.970265262382913,23.60510819115644,-9.969518593721688,0.11249738126976964,0.7305071352682074,-0.03741853034337744
,,,0.8459619937234382,0.04351317934785445,0.02491274215327905,0.9881730602747808,6.85541812554488,582.6203500450688,0.6948778398706799,6927494.63796184,0.7045214067188592,0.833346741753814,8.475653858349531,126786.7596366307,0.7447941714354729,3.0115366209734566,0.3810162686077859,5.050072588080365,198928.31022417967,0.6451277182070062,0.001436368246420988,5.9957100103468335,252.0016411577567,0.7562683749305196,1.48474873294579,31.453716932160404,16.664642967073714,25.855318760964366,-9.875109143606368,0.16885708723724105,0.794552012940865,-0.21084074940908068
,,,0.8821154378807131,0.02510473844960203,0.038374877239231234,0.9633355083389359,9.676203272103905,598.817173063954,0.6194182746561305,7510477.763969604,0.7991842741015878,0.8241578696295523,9.125736545840162,143919.65660780066,0.6779793138264857,6.106026780365729,0.21246829280064042,4.119241179564603,212554.0391545472,0.7141234361371539,0.0017569091164587503,9.18875640818333,278.3847306776095,0.6543748231318057,0.28099522874928545,27.12035355224818,15.750193152430978,20.35861591054131,-11.413928344612449,0.2282579627218234,0.7145148855481024,-0.05718812440548804
,,,0.8632987301049541,0.04071715052086247,0.03040187021109051,0.9623815935323025,9.153737919044385,618.9182021140662,0.7130278091980339,6695818.3909408245,0.6775791012670868,0.7907515531124198,9.369350983704631,160302.74523255927,0.6869692409821349,4.235378984889953,0.27044330798834204,4.30454831878175,246088.81066028302,0.7882067427196445,0.001090462593988753,5.332226640706358,299.6637720158162,0.6750881271438894,1.339049032938282,28.615575162286554,16.444067783749688,21.7703742821532,-9.47756944962352,0.1462971741588343,0.6302149129255934,-0.19512643686885342
,,,0.917405256081526,0.048686362308956094,0.040526724955152776,0.9569138225308057,7.184078507193911,521.9644131522278,0.608083638049341,6781507.279630474,0.6459688647331499,0.7401929578096906,9.703971120757224,135084.6030435643,0.7830816471482747,5.045096627210231,0.11726128821437527,5.991741496089153,172759.25994880116,0.7286341446339997,0.004641616035273716,4.67939548115225,345.15173637637287,0.7753128510315463,0.8795896127023335,27.98804219028736,17.0834148420264,18.958050230270597,-10.192625329047466,0.15048811791700803,0.6439456560739315,-0.3291746161708262
,,,0.855543397931965,0.02224131242347615,0.031587909230422186,0.9708306892438303,8.503342653309321,826.1384594500772,0.6248923600737815,6637549.306840573,0.7675226023098584,0.8393944057295643,7.183940803760927,131726.54107020068,0.689998473647995,3.499097215022497,0.22139208358412898,4.48342398211291,244516.17897209892,0.6392507721735031,0.003262400037572261,10.013193463708525,328.7421039010309,0.6806821215575751,0.8270527375925705,31.943372370283143,15.528358207720258,25.324706527793822,-9.587815764424796,0.27402296919342173,0.6349291622697028,-0.24588322310495178
,,,0.861587354110053,0.03539827497436487,0.03450730464110468,0.9824971715381254,8.836675207642594,780.8771764171996,0.7962260627631871,7257547.660771061,0.6696516447583568,0.7765746661372946,5.544817084702132,142795.6862795985,0.6572208581205154,6.553879158082081,0.25808607446709564,4.207338315390355,180712.02659196203,0.6925304159629873,0.000543084173736841,6.2222674531981355,318.6067191795137,0.6795896762003127,1.816796565199252,30.541209360963254,16.517369871907185,26.68112832213523,-11.855882884523087,0.12726840853201046,0.7791077855535701,-0.3958439851618802
,,,0.8700631920329667,0.020668032257331544,0.03554114966470273,0.9770223021644295,5.923707039117418,883.9153709960162,0.7244135797465202,7196257.625133511,0.6181499750146929,0.8056448945396358,8.563669291435794,125190.95219303844,0.759894970328154,6.342809158476548,0.38812670456755904,5.510336146921368,218718.71501651872,0.7009335850778325,0.004440676964696264,9.348668982355917,306.8504056291936,0.7386245843673898,1.5317538946016052,27.503561215027283,17.799847544357,20.165557955956235,-10.989255307300454,0.2634440352852321,0.6754898512603347,-0.2043957076874634
