0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
,,,0.9282436147919821,0.03937965387488186,0.027897506639178477,10.130523550294093,986.63894940648,0.7545930278163113,6870.270357334835,0.673410116965202,5.0747862865057485,0.169626240432338,10.458552392986975,135350.3621563962,0.6680294313185017,10.229473452030158,379.36438468246445,0.8324023504645778,8.491286865998515e-05,4.402678416699583,340.3550930678249,0.855142425835503,0.978574805067691,0.8130277834120134,27,18,15,-9,70,8,-31.018593106079585
,,,0.9447985558381305,0.02906009299850406,0.03677584743287718,8.523435235559147,1148.8739942886086,0.6166895454484207,6939.005584472228,0.730890734297898,4.352413036006717,0.15122021084392115,10.166959095980872,117709.0530754995,0.6060728229287301,7.701190590615614,295.98739713712575,0.792160126805058,0.001773357669430781,3.847711487975397,391.45997990483113,0.7814907954782832,0.9391157583671558,0.7959897769935547,27,18,15,-9,70,8,-28.85480769046486
,,,0.918107029134211,0.02736303055933891,0.040310948840010345,10.730350449357337,368.22149849948585,0.7114895782534193,6310.71377940912,0.7252769011911449,3.4230193759760796,0.21136032042036723,10.89349908182852,155708.05675369402,0.7521501146301273,8.072561777333101,305.72137269475627,0.8009489063596891,0.0010583806946921851,3.349282261259721,381.28247962620094,0.820757911819625,0.9346086151836417,0.20394900900553245,27,18,15,-9,70,8,-15.273271914185145
,,,0.9407806993041716,0.023489573473649127,0.030118273773779004,8.990065697520635,761.0932334703746,0.774452464956277,6707.883809891998,0.6156236466849385,3.1237744485610817,0.24920204056874928,11.120723243688227,142244.59581776083,0.6822769208483658,11.53973777885463,273.2811949699869,0.8380199384694691,0.001682708885158572,4.104568561625561,276.71332604971286,0.7866055352152349,0.9201729150142404,0.6583583044978786,27,18,15,-9,70,8,-35.37496748207545
,,,0.9009101961241447,0.04002698936429916,0.035244064249143205,11.04793168898221,462.80749003729886,0.6966288155342278,6256.964062571058,0.6245065485020734,5.771240807479607,0.21272335182233332,11.25601319473643,118789.71783072087,0.7356830833985444,5.809561963868542,375.62661318780795,0.8541695323088527,0.0016678842583786786,4.7218628999440195,356.9574793453682,0.8689186920203457,0.9700028566861584,0.35179851678156254,27,18,15,-9,70,8,-14.384479003505426
,,,0.9083828333947684,0.03685303818028806,0.027057416728224305,11.649836323534672,689.2058458283211,0.6718493522299248,6529.859654209162,0.7927140791570904,3.541948246301505,0.1395828525380293,10.50199507684625,116559.59644712135,0.6198736765220016,11.862175884869945,344.76496851630446,0.837615251739126,0.0028630095560825183,3.7293398322215037,265.67187403205554,0.8136359269886984,0.9628991667058405,0.9703944535160505,27,18,15,-9,70,8,-26.138394585203116
,,,0.933630635294983,0.03220533531486734,0.03808632569323387,11.795749935616035,377.5605190111878,0.6580734618533413,6229.438050211291,0.7899721205006353,4.1246011737342005,0.17406845810912197,10.864783303713084,133732.61903908505,0.7501622107015558,7.772651804713717,206.46171566013172,0.8675429466897192,0.0015843405545337707,6.770325209986325,385.00476801841785,0.8738598435262913,0.9436737268444532,0.42931054376991407,27,18,15,-9,70,8,-12.297633011725672
,,,0.9294301427320968,0.02718883000054477,0.04160517140155507,10.302238797725675,612.6370527984752,0.6762915938074866,6109.8062497881965,0.6923277537561526,5.023399818239637,0.1826976999232503,11.466539613805148,140622.44159256888,0.6338328192210089,10.01033402134625,209.6228576967238,0.8658302776408098,0.0005472708625405723,3.2829487317202095,333.282270344066,0.8530901668257198,0.9191446303712602,0.6756737292918327,27,18,15,-9,70,8,-14.979847830581221
,,,0.9414377650549881,0.04197781015715552,0.033211983759546815,8.89763763847995,1141.855165529344,0.7065073316176602,6996.935700037395,0.7567839207388071,4.508163374065898,0.3992180833094684,11.673451652524099,124704.83856343667,0.679780068376994,6.841934172271786,256.1643294598222,0.8317090308718216,0.0028056204591331247,5.714925617445667,240.53991394428658,0.8113229324106473,0.9459984145978869,0.6380066757363614,27,18,15,-9,70,8,-20.07233064395698
,,,0.9193103708891082,0.048449696567843696,0.03415196104244274,10.013165284674347,1052.596833468107,0.6610127956280513,6656.638830833761,0.6317750655288481,4.910164734047717,0.38840979437123446,10.24861851629103,128480.11936117633,0.7386944393279868,12.830510430035716,265.3891538972228,0.7913663511264797,0.0019191149921126403,3.9846681697340958,233.184707062236,0.8058065472444779,0.9745736932912944,0.5836964381131071,27,18,15,-9,70,8,-4.292888430534049
,,,0.9237621296204503,0.03389992310809836,0.042473236943148765,10.832506578477101,649.2064192831169,0.6032147738075092,6808.070399848804,0.7759059586445916,5.949287162090767,0.23997212337784488,10.56481927289754,145216.03355871094,0.7802595971181536,12.207645018349025,277.06091409001067,0.8781046657146013,0.0004985850806017187,4.909563293508738,338.289135258168,0.8581970937028259,0.9665609101295202,0.5199319115712921,27,18,15,-9,70,8,-23.142474626146846
,,,0.9359361765641665,0.022991706078370217,0.027510809209345115,9.43412683065747,875.0487528481144,0.7152712882942648,6626.66599719741,0.6655050373173217,3.798070535219842,0.40498654792860234,11.754061486875917,166102.8929286184,0.61386290231067,6.176356956011319,222.74436461577395,0.8115656972359734,0.0006832791243628486,6.42112764692631,229.76741483236427,0.7964641571557324,0.9583194989204679,0.974937303311983,27,18,15,-9,70,8,-9.672795528931438
,,,0.9069407508592344,0.021092509405557878,0.029004477884250333,9.256833745200993,811.3163289231373,0.7719157894234187,6949.838560480783,0.6636931440840558,3.854938613949682,0.28720776261350683,11.886264512595705,168571.336424259,0.6649609800738572,11.697051518189333,351.79516199076767,0.7816910216216811,0.001932810392079961,6.859824995432552,377.3868750449436,0.8374178000125032,0.9503281271765307,0.524230789691191,27,18,15,-9,70,8,-26.43378667345902
,,,0.934174781284875,0.03636888638147055,0.04665361197179446,8.193513889983434,1015.893048634142,0.7380074781240981,6091.455450194742,0.7461792987026937,5.422338425914383,0.3588056783039367,10.798990403253448,163509.8553632492,0.7578792172857948,5.543368716389675,241.07218874951457,0.8575981642915439,0.002375658473788356,4.602907259865299,214.98580851542846,0.8236474889238246,0.9605703731920201,0.3763197990546797,27,18,15,-9,70,8,-11.137830065286622
,,,0.9078747436496566,0.03744204121743271,0.03723084089672052,8.361381773580344,524.7097907621567,0.757819827518911,6664.76674421256,0.7330789698634951,3.195279825953398,0.13018272066741204,11.513701529175945,137069.15122563776,0.7458218622880255,10.951865103615532,383.24586375660675,0.835016958070616,0.002470174999539382,6.208147781211391,239.57403988557326,0.8497140580566611,0.9175856800905471,0.8565886347678031,27,18,15,-9,70,8,-7.574111812110942
,,,0.9137374314414272,0.023633975334426537,0.024465616221180462,8.646737040894168,964.1555818773975,0.7950139024217859,6075.879101694311,0.7988095948843225,4.229337055586307,0.14642536409306187,11.180035064235584,129773.42509607697,0.662328579211259,5.387967069013026,244.22143926775362,0.794465803677299,0.0008649360172133368,4.258279514707795,219.0271568916096,0.7888302143537099,0.9478115135812729,1.0123558604939644,27,18,15,-9,70,8,-25.357308574228664
,,,0.9252528374006903,0.04587222688970333,0.045039331523787335,11.598766071710088,928.3397023857033,0.7645298826253677,6509.729655314648,0.7386356072262994,5.484444472881281,0.4372273030591127,11.43925685699688,121482.06475933075,0.645427081961397,6.341688400238667,262.15248404015927,0.8196906599513775,0.0006457510795346625,3.495973579043252,257.3280028084707,0.7921786798045838,0.9659501743394154,0.474240186822701,27,18,15,-9,70,8,-18.885728738814876
,,,0.9260672846129215,0.038348461150168656,0.04773981137863811,10.213312584375593,427.57350254167955,0.6301876620551725,6186.680910968399,0.6999565012764349,4.73919416944676,0.26293240949903385,11.68389506916432,147763.7646776568,0.6726570817978237,8.986466592234672,324.2822002548396,0.8494543256194803,3.855094738225997e-05,3.1097016736404317,254.97776867135022,0.8748755629545992,0.9064645793081929,0.7747850711557529,27,18,15,-9,70,8,-24.656279025635726
,,,0.9432679972668844,0.0445572580527233,0.03308788520268904,9.622832325477074,910.856879963584,0.6421849904005233,6422.13641985928,0.7210601891496371,5.223355581007693,0.31098682528825466,10.732122630447003,170844.8780625837,0.6220148777383598,6.721909500118896,215.73613196452254,0.8159615223487777,0.002184549107603243,5.040135933280514,328.6079207298962,0.7904614691804142,0.9237625950912282,0.8454710535612482,27,18,15,-9,70,8,-32.33754231839007
,,,0.9219122082367815,0.04729804605680359,0.03235305874427207,11.24686467153722,1034.8596271473675,0.7883578924912416,6824.776903208072,0.6786882380106469,5.168530882583241,0.22921128355148868,11.385528976601625,168983.69435956894,0.611320811537383,11.320818488919041,315.06540512222955,0.8463113851955119,0.0001499729511482718,5.298037453476013,360.52127195236517,0.8425823929099933,0.9246565101785547,0.5547761309040316,27,18,15,-9,70,8,-6.433616517400893
,,,0.9126331786748958,0.02890576728947372,0.021326457859657946,11.928758589285518,800.2435928576281,0.6456719363420277,6898.98562343512,0.6402080950201178,3.303169553634516,0.43438762804040953,10.294000274738927,138610.81841039596,0.6906560489122704,7.558139290675451,218.63179964481836,0.8724513291661041,0.00039807044186913144,5.88905849786073,297.38250814814467,0.829544535113675,0.9822256810890337,0.5686800541460719,27,18,15,-9,70,8,-38.79754191978271
,,,0.9467210546608978,0.028067531971915888,0.0345420322855123,8.797266933504607,321.6164041143394,0.6914131391942688,6766.101993736391,0.6844545841547869,4.597550471698943,0.4496578266266834,10.957134902079233,152285.93520420784,0.7013534714637009,10.354444405004148,331.2955855264987,0.804423596299763,0.0026409512972004412,6.9525093124221975,395.2308094761762,0.8501510541720518,0.9117400498510404,1.001365825271445,27,18,15,-9,70,8,-39.933668334884416
,,,0.9382571523511091,0.0456251501274607,0.04557681827874172,10.493982799030668,566.492145757584,0.6754246144879786,6543.377185787341,0.7520156734998045,3.0032705566448232,0.33352305429037626,11.042625043527114,154627.61213174637,0.7917420920910354,7.8893180529312446,302.59007918228065,0.8095850795352427,0.002585402741120371,4.798805832731416,224.9853929889692,0.8356551624349614,0.9692722112692873,0.3435544016351113,27,18,15,-9,70,8,-31.50399893321807
,,,0.9277193881555748,0.0468391236423719,0.04629796375592747,9.491842425444418,747.3023892243307,0.6203969506596787,6909.2134558331,0.7639978427242388,3.530186384242567,0.4949337752687504,11.621976473282439,164763.33740085544,0.7716488302849968,8.401963891490396,339.8757775886972,0.8523738145929003,0.0022740873582590047,5.843266165117723,280.2530136355947,0.8448553381716484,0.9763294617921621,0.4153838679899172,27,18,15,-9,70,8,-9.327821604438995
,,,0.903028121506278,0.026104378223542005,0.043049376669217494,11.139636357003114,1187.2047060201749,0.7283628835309913,6486.141754867205,0.70720909478859,5.130716317840916,0.10884644019885212,11.863634650695804,121893.69498236988,0.7128373935975364,7.30977127683509,286.8558317914591,0.8741333196596466,0.0009081649514465684,6.745468851311617,308.5268381408254,0.8471921278622012,0.902859662515026,1.0678748428241451,27,18,15,-9,70,8,-36.91525984832696
,,,0.909375321345773,0.03161672963538549,0.03155498025747656,11.017404910611884,1127.1406814105217,0.6050507819080078,6720.703185005424,0.6071468920589341,3.091620457474892,0.30502565277674437,10.986109124951088,115122.34011865385,0.7841576703404814,9.665104419863379,395.698634438329,0.8439971216131713,0.0011854375354130094,3.8937342556034573,323.4349798741183,0.8141793044624713,0.9405745153897541,1.0425998821934959,27,18,15,-9,70,8,-34.852257481346825
,,,0.9176267533485424,0.040782381293922816,0.04872020696414636,9.742145709379223,696.8974826351849,0.779499064250216,6346.462904345588,0.6900389043011528,3.9336956704627317,0.25297097539638896,10.330226648933273,151643.35642019456,0.706965234833403,9.311610420211846,390.06852756804255,0.7860496344228903,0.0008388102860301324,5.384626516146129,302.5351331389891,0.8786747181567146,0.9974735891374203,0.43755036799100633,27,18,15,-9,70,8,-11.845728312846205
,,,0.9201460965655414,0.04764241796491062,0.0228015609750505,9.973873578312915,662.6983665584485,0.612515610340294,6010.8821724787895,0.6372002683316218,5.7102488223783725,0.3478874733489994,11.774582657100794,161370.0044966116,0.7313104410453967,12.162695823650843,320.46825765192744,0.8176704881203177,0.002057813947897674,6.335430274215732,209.01280465347992,0.8601794018380298,0.9989068324612486,1.0858436746019113,27,18,15,-9,70,8,-21.447115501847083
,,,0.9308230035744469,0.025016924112657775,0.04066885129236985,9.169159956820415,939.6764604849271,0.7868799872105099,6571.0342474404,0.7126050571378507,5.35186141818687,0.33024545659750293,11.993747221186599,123486.68562920549,0.7678714582638054,5.042925952068444,230.11271088569208,0.8267307336831013,0.002902392437079865,6.0844696651359165,222.22118330131272,0.8079230874457622,0.9379785598902128,0.5001696746149624,27,18,15,-9,70,8,-16.98498865542307
,,,0.9322350312988119,0.03352087967976872,0.03589274011716759,10.47139752751616,490.36426448020154,0.6644046624784524,6447.131178423538,0.6171386989553859,5.89912903937238,0.463121908396672,10.127797710758806,131060.61625833146,0.7195593455763533,7.014528725362867,356.5074913122524,0.8716832309195156,0.0009974783922100986,6.015962229632206,270.1103184897014,0.8036145232986526,0.9901094899645192,0.9272900197745759,27,18,15,-9,70,8,-2.9875299213541098
,,,0.9016522811128185,0.043397734695826785,0.02372255388076184,9.84629013687918,851.6127014994163,0.7184925514149914,6168.946055125052,0.7815038848877166,4.055609784949311,0.4566285114582348,10.673074713886935,142543.20116397558,0.7984021390728258,9.595431865137531,234.36997391670562,0.8611092409824224,0.0015553143672813513,3.4329614191161326,366.62174391376266,0.808919265508713,0.9727100305322725,0.6127677993279175,27,18,15,-9,70,8,-8.186213284672622
,,,0.9104051971425753,0.029884720137573463,0.04977608157803891,11.466473181262415,444.3054443276784,0.7414242691964765,6599.310358364695,0.7670252403879212,4.272607066556413,0.10729073452973127,11.10250621691611,126074.75866410378,0.6541202093568496,12.990604628625087,269.9299722421107,0.7978032624589727,0.00024112014467689917,6.61107180687745,316.9327502176865,0.8664472050966473,0.90896380033422,0.7776021752281281,27,18,15,-9,70,8,-0.6352901513867195
,,,0.9395960435954777,0.025889634054268595,0.026215245506325736,10.899862998370468,605.2866019431983,0.7831556558518635,6287.546969544606,0.7781586471556127,4.386979903627996,0.37643279424316667,11.350487500447763,158068.80886373928,0.6281113642050503,6.581061655868066,354.4903015913311,0.8698523859728292,0.002565099838561865,4.17326121922123,371.4576119487776,0.8178669102104997,0.9130062671094966,0.6952074615345709,27,18,15,-9,70,8,-3.742650905038957
,,,0.905107450552629,0.03105924037103997,0.03799738710600461,8.079041116965234,300.8025856692146,0.6929347617953014,6685.1645362652,0.6483099345062219,4.978207013185106,0.29339598789118365,11.82854429465054,136185.0118818487,0.7089866257873791,8.602430756182114,296.0401879242193,0.8760181963625615,0.0013279885236751963,5.76197378453485,201.23747424832004,0.7986891931914539,0.9286318716447713,0.3065333875479762,27,18,15,-9,70,8,-19.627610422048242
,,,0.9310169127999216,0.03547783443357183,0.020888110109157133,8.83115118237335,392.57511514902126,0.7625568073175599,6044.869340881335,0.7680721160358357,3.961318908888577,0.35102962684464933,11.568300459815395,126679.59320998607,0.7738384590069317,7.203944419166882,252.77936196662148,0.8401508243519856,0.0018420823339165377,4.571149984043422,350.7765266159049,0.8383219688633747,0.9814584804981952,0.9002740458886311,27,18,15,-9,70,8,-36.04544332024524
,,,0.9499095644273803,0.024557248880972066,0.03889153136371377,10.618609015939231,714.252261315469,0.6369427301383035,6969.155292254083,0.6524093287181363,4.668161844320162,0.47474515892023794,10.422752509457355,144506.46334137442,0.7785140156003343,10.689943160612414,365.96532172764853,0.8245007174591418,0.0014072771929401727,6.547039902482279,244.06449858548885,0.7951263287769079,0.949749494146978,0.8688175258414834,27,18,15,-9,70,8,-12.85461486019694
,,,0.9142696300087672,0.03313195726490144,0.022139511072446404,8.29477801311048,1102.2034517992938,0.7268546411324486,6475.190402974339,0.7176419948547895,3.7072821089745016,0.321153704127917,11.954708926112204,153043.47206597478,0.7222290073332737,8.288432622407287,283.8020142463565,0.8233386308327271,0.0021296949898695146,6.192549326187187,261.4906285195766,0.8638875482406896,0.9058774386039558,0.3145994786017362,27,18,15,-9,70,8,-28.63450249966217
,,,0.9378196770027805,0.022046565531410066,0.04455005360187125,10.656966498998191,550.7808039105776,0.6354947121382429,6024.11976368377,0.703732771668196,5.537832846830706,0.12120579507467041,10.217284649472077,119718.42495521017,0.6509705439587268,9.81835871333411,385.5344361614207,0.803776544393023,0.002403943988581676,6.486989589486046,397.4068392718352,0.8300076605810006,0.989610186753599,0.24714418520084055,27,18,15,-9,70,8,-30.11342476700554
